Timestamp,Open,High,Low,Close
1651150980,283.581,283.613,283.557,283.613
1651151040,283.611,283.615,283.55,283.563
1651151100,283.569,283.569,283.51,283.51
1651151160,283.51,283.61,283.51,283.609
1651151220,283.605,283.68,283.602,283.675
1651151280,283.675,283.746,283.669,283.714
1651151340,283.714,283.738,283.695,283.73
1651151400,283.727,283.73,283.648,283.686
1651151460,283.686,283.708,283.665,283.672
1651151520,283.672,283.687,283.633,283.633
1651151580,283.632,283.642,283.596,283.61
1651151640,283.61,283.637,283.562,283.586
1651151700,283.586,283.592,283.527,283.533
1651151760,283.531,283.543,283.501,283.521
1651151820,283.521,283.556,283.476,283.521
1651151880,283.518,283.532,283.482,283.527
1651151940,283.529,283.547,283.475,283.534
1651152000,283.532,283.539,283.501,283.513
1651152060,283.513,283.513,283.395,283.399
1651152120,283.388,283.435,283.375,283.412
1651152180,283.422,283.452,283.412,283.449
1651152240,283.451,283.474,283.419,283.444
1651152300,283.443,283.5,283.442,283.462
1651152360,283.462,283.491,283.432,283.49
1651152420,283.49,283.521,283.48,283.516
1651152480,283.514,283.545,283.501,283.534
1651152540,283.534,283.617,283.53,283.608
1651152600,283.606,283.625,283.555,283.573
1651152660,283.573,283.604,283.541,283.604
1651152720,283.604,283.611,283.506,283.548
1651152780,283.548,283.565,283.507,283.534
1651152840,283.527,283.55,283.507,283.535
1651152900,283.535,283.554,283.513,283.529
1651152960,283.529,283.544,283.483,283.483
1651153020,283.483,283.525,283.477,283.49
1651153080,283.491,283.504,283.452,283.468
1651153140,283.464,283.497,283.458,283.468
1651153200,283.468,283.518,283.464,283.464
1651153260,283.462,283.507,283.452,283.507
1651153320,283.503,283.555,283.502,283.524
1651153380,283.524,283.535,283.483,283.487
1651153440,283.49,283.536,283.454,283.5
1651153500,283.509,283.547,283.486,283.486
1651153560,283.484,283.492,283.42,283.42
1651153620,283.42,283.426,283.343,283.359
1651153680,283.357,283.366,283.33,283.348
1651153740,283.344,283.374,283.323,283.338
1651153800,283.338,283.403,283.338,283.403
1651153860,283.406,283.419,283.375,283.419
1651153920,283.416,283.424,283.366,283.368
1651153980,283.368,283.401,283.344,283.386
1651154040,283.386,283.396,283.29,283.29
1651154100,283.292,283.357,283.29,283.323
1651154160,283.324,283.393,283.322,283.371
1651154220,283.371,283.433,283.356,283.392
1651154280,283.392,283.429,283.379,283.407
1651154340,283.405,283.414,283.369,283.412
1651154400,283.412,283.45,283.382,283.443
1651154460,283.443,283.485,283.423,283.482
1651154520,283.482,283.507,283.468,283.472
1651154580,283.47,283.483,283.434,283.456
1651154640,283.458,283.495,283.404,283.405
1651154700,283.402,283.452,283.393,283.431
1651154760,283.428,283.438,283.398,283.406
1651154820,283.406,283.437,283.379,283.428
1651154880,283.43,283.473,283.421,283.434
1651154940,283.434,283.461,283.381,283.384
1651155000,283.388,283.398,283.322,283.364
1651155060,283.364,283.416,283.364,283.398
1651155120,283.405,283.425,283.319,283.338
1651155180,283.338,283.358,283.323,283.323
1651155240,283.323,283.332,283.262,283.281
1651155300,283.283,283.329,283.268,283.32
1651155360,283.32,283.351,283.307,283.331
1651155420,283.328,283.376,283.328,283.37
1651155480,283.372,283.424,283.35,283.419
1651155540,283.422,283.424,283.349,283.351
1651155600,283.353,283.384,283.341,283.365
1651155660,283.363,283.39,283.339,283.342
1651155720,283.339,283.351,283.292,283.304
1651155780,283.306,283.306,283.204,283.204
1651155840,283.204,283.211,283.166,283.172
1651155900,283.172,283.172,283.078,283.102
1651155960,283.102,283.158,283.082,283.143
1651156020,283.143,283.263,283.143,283.256
1651156080,283.253,283.263,283.204,283.24
1651156140,283.235,283.265,283.194,283.194
1651156200,283.194,283.226,283.161,283.212
1651156260,283.208,283.208,283.131,283.158
1651156320,283.157,283.184,283.138,283.14
1651156380,283.14,283.192,283.136,283.192
1651156440,283.195,283.212,283.169,283.188
1651156500,283.185,283.206,283.148,283.181
1651156560,283.181,283.181,283.138,283.148
1651156620,283.156,283.16,283.082,283.1
1651156680,283.098,283.183,283.093,283.157
1651156740,283.157,283.22,283.147,283.217
1651156800,283.217,283.245,283.197,283.208
1651156860,283.208,283.224,283.184,283.214
1651156920,283.207,283.208,283.156,283.183
1651156980,283.183,283.252,283.164,283.164
1651157040,283.164,283.256,283.161,283.24
1651157100,283.24,283.247,283.142,283.148
1651157160,283.148,283.148,283.066,283.07
1651157220,283.068,283.14,283.051,283.14
1651157280,283.142,283.142,283.083,283.089
1651157340,283.089,283.128,283.078,283.096
1651157400,283.098,283.135,283.093,283.135
1651157460,283.133,283.143,283.072,283.072
1651157520,283.074,283.081,283.014,283.075
1651157580,283.079,283.092,283.042,283.08
1651157640,283.085,283.094,283.026,283.036
1651157700,283.032,283.04,282.961,282.989
1651157760,282.989,283.006,282.959,282.978
1651157820,282.982,283.009,282.957,282.996
1651157880,282.996,283,282.951,282.953
1651157940,282.953,282.993,282.947,282.984
1651158000,282.992,283.048,282.97,283.048
1651158060,283.048,283.074,283.022,283.074
1651158120,283.074,283.082,283.032,283.069
1651158180,283.067,283.094,283.044,283.082
1651158240,283.082,283.088,283.01,283.031
1651158300,283.031,283.033,282.957,282.969
1651158360,282.967,282.988,282.936,282.976
1651158420,282.978,283.015,282.978,283.005
1651158480,283.005,283.014,282.959,282.983
1651158540,282.98,283.001,282.932,282.977
1651158600,282.975,282.977,282.909,282.936
1651158660,282.932,282.94,282.852,282.858
1651158720,282.856,282.863,282.754,282.757
1651158780,282.757,282.767,282.718,282.719
1651140900,283.436,283.458,283.427,283.446
1651140960,283.431,283.431,283.373,283.422
1651141020,283.426,283.459,283.415,283.436
1651141080,283.439,283.494,283.411,283.494
1651141140,283.494,283.518,283.489,283.503
1651141200,283.505,283.515,283.454,283.491
1651141260,283.493,283.503,283.409,283.453
1651141320,283.453,283.471,283.378,283.379
1651141380,283.377,283.43,283.361,283.42
1651141440,283.42,283.431,283.389,283.417
1651141500,283.417,283.448,283.39,283.436
1651141560,283.438,283.506,283.438,283.502
1651141620,283.502,283.564,283.502,283.513
1651141680,283.513,283.549,283.494,283.504
1651141740,283.498,283.498,283.464,283.483
1651141800,283.483,283.498,283.457,283.481
1651141860,283.481,283.488,283.413,283.415
1651141920,283.415,283.48,283.408,283.465
1651141980,283.467,283.467,283.393,283.396
1651142040,283.396,283.417,283.355,283.413
1651142100,283.415,283.434,283.391,283.434
1651142160,283.437,283.453,283.399,283.431
1651142220,283.43,283.464,283.422,283.448
1651142280,283.45,283.465,283.423,283.451
1651142340,283.453,283.491,283.426,283.454
1651142400,283.451,283.497,283.449,283.48
1651142460,283.478,283.515,283.462,283.478
1651142520,283.478,283.562,283.469,283.561
1651142580,283.564,283.566,283.528,283.545
1651142640,283.545,283.596,283.528,283.584
1651142700,283.584,283.616,283.555,283.6
1651142760,283.598,283.654,283.592,283.647
1651142820,283.647,283.717,283.631,283.694
1651142880,283.694,283.767,283.683,283.767
1651142940,283.762,283.831,283.762,283.799
1651143000,283.799,283.817,283.775,283.814
1651143060,283.814,283.856,283.814,283.856
1651143120,283.86,283.895,283.831,283.832
1651143180,283.84,283.959,283.824,283.927
1651143240,283.927,283.949,283.906,283.941
1651143300,283.94,283.98,283.889,283.889
1651143360,283.887,283.927,283.887,283.907
1651143420,283.907,283.913,283.858,283.866
1651143480,283.864,283.866,283.766,283.78
1651143540,283.782,283.825,283.765,283.773
1651143600,283.775,283.826,283.771,283.825
1651143660,283.827,283.903,283.817,283.903
1651143720,283.903,283.924,283.892,283.917
1651143780,283.917,283.938,283.896,283.933
1651143840,283.933,283.967,283.911,283.967
1651143900,283.965,283.996,283.928,283.928
1651143960,283.928,283.929,283.859,283.869
1651144020,283.887,283.921,283.872,283.894
1651144080,283.893,283.913,283.872,283.902
1651144140,283.904,283.958,283.882,283.926
1651144200,283.929,283.929,283.89,283.912
1651144260,283.912,283.929,283.892,283.912
1651144320,283.909,283.909,283.855,283.866
1651144380,283.868,283.99,283.868,283.968
1651144440,283.965,283.978,283.929,283.929
1651144500,283.922,283.959,283.905,283.906
1651144560,283.908,283.916,283.863,283.863
1651144620,283.863,283.895,283.825,283.893
1651144680,283.893,283.893,283.798,283.803
1651144740,283.8,283.817,283.77,283.792
1651144800,283.792,283.802,283.754,283.802
1651144860,283.802,283.81,283.783,283.808
1651144920,283.808,283.845,283.793,283.832
1651144980,283.832,283.898,283.83,283.869
1651145040,283.869,283.869,283.807,283.826
1651145100,283.826,283.858,283.799,283.858
1651145160,283.856,283.912,283.835,283.887
1651145220,283.892,283.938,283.883,283.93
1651145280,283.93,283.93,283.811,283.811
1651145340,283.813,283.822,283.774,283.801
1651145400,283.808,283.829,283.767,283.818
1651145460,283.818,283.84,283.776,283.805
1651145520,283.8,283.802,283.737,283.75
1651145580,283.752,283.795,283.724,283.764
1651145640,283.762,283.803,283.729,283.729
1651145700,283.726,283.793,283.726,283.768
1651145760,283.768,283.778,283.749,283.751
1651145820,283.738,283.801,283.732,283.792
1651145880,283.795,283.811,283.763,283.794
1651145940,283.794,283.814,283.735,283.743
1651146000,283.743,283.746,283.649,283.653
1651146060,283.655,283.659,283.576,283.61
1651146120,283.607,283.639,283.574,283.603
1651146180,283.603,283.66,283.6,283.643
1651146240,283.643,283.649,283.574,283.586
1651146300,283.584,283.614,283.552,283.611
1651146360,283.611,283.646,283.603,283.623
1651146420,283.62,283.62,283.555,283.583
1651146480,283.585,283.651,283.581,283.649
1651146540,283.647,283.713,283.625,283.711
1651146600,283.713,283.721,283.629,283.646
1651146660,283.646,283.691,283.638,283.69
1651146720,283.694,283.7,283.658,283.665
1651146780,283.667,283.696,283.645,283.657
1651146840,283.66,283.68,283.601,283.616
1651146900,283.614,283.623,283.573,283.623
1651146960,283.626,283.7,283.621,283.695
1651147020,283.691,283.739,283.691,283.703
1651147080,283.7,283.722,283.677,283.715
1651147140,283.715,283.777,283.715,283.773
1651147200,283.773,283.803,283.742,283.797
1651147260,283.809,283.821,283.788,283.797
1651147320,283.797,283.798,283.748,283.75
1651147380,283.75,283.778,283.692,283.693
1651147440,283.695,283.717,283.663,283.71
1651147500,283.71,283.732,283.66,283.661
1651147560,283.659,283.684,283.647,283.666
1651147620,283.666,283.666,283.576,283.576
1651147680,283.576,283.589,283.538,283.54
1651147740,283.543,283.569,283.51,283.512
1651147800,283.512,283.568,283.491,283.526
1651147860,283.524,283.559,283.51,283.529
1651147920,283.531,283.556,283.515,283.515
1651147980,283.517,283.54,283.48,283.54
1651148040,283.539,283.553,283.513,283.517
1651148100,283.517,283.53,283.455,283.485
1651148160,283.483,283.494,283.41,283.435
1651148220,283.43,283.436,283.412,283.425
1651148280,283.428,283.453,283.401,283.435
1651148340,283.437,283.46,283.437,283.451
1651148400,283.448,283.462,283.406,283.406
1651148460,283.406,283.426,283.37,283.388
1651148520,283.388,283.419,283.377,283.4
1651148580,283.4,283.437,283.393,283.431
1651148640,283.431,283.458,283.378,283.4
1651148700,283.407,283.457,283.39,283.436
1651148760,283.436,283.459,283.42,283.42
1651148820,283.42,283.437,283.403,283.435
1651148880,283.435,283.446,283.396,283.396
1651148940,283.396,283.451,283.396,283.433
1651149000,283.433,283.442,283.386,283.434
1651149060,283.434,283.496,283.421,283.483
1651149120,283.488,283.544,283.485,283.51
1651149180,283.508,283.537,283.439,283.439
1651149240,283.439,283.439,283.414,283.417
1651149300,283.414,283.473,283.41,283.469
1651149360,283.467,283.47,283.336,283.354
1651149420,283.354,283.437,283.334,283.437
1651149480,283.442,283.442,283.408,283.415
1651149540,283.415,283.436,283.399,283.414
1651149600,283.418,283.505,283.418,283.477
1651149660,283.464,283.47,283.433,283.445
1651149720,283.442,283.48,283.425,283.436
1651149780,283.438,283.444,283.387,283.408
1651149840,283.406,283.465,283.393,283.439
1651131960,278.759,278.787,278.744,278.755
1651132020,278.755,278.762,278.706,278.721
1651132080,278.721,278.758,278.717,278.75
1651132140,278.75,278.758,278.719,278.729
1651132200,278.729,278.775,278.727,278.743
1651132260,278.747,278.755,278.713,278.737
1651132320,278.737,278.768,278.679,278.684
1651132380,278.689,278.696,278.633,278.689
1651132440,278.689,278.693,278.63,278.687
1651132500,278.687,278.727,278.678,278.686
1651132560,278.689,278.689,278.643,278.649
1651132620,278.646,278.686,278.633,278.67
1651132680,278.675,278.694,278.62,278.69
1651132740,278.688,278.725,278.653,278.691
1651132800,278.691,278.771,278.689,278.771
1651132860,278.774,278.774,278.735,278.762
1651132920,278.758,278.787,278.704,278.706
1651132980,278.706,278.732,278.687,278.731
1651133040,278.729,278.757,278.697,278.713
1651133100,278.714,278.727,278.693,278.7
1651133160,278.705,278.744,278.688,278.744
1651133220,278.742,278.775,278.742,278.766
1651133280,278.764,278.802,278.744,278.785
1651133340,278.785,278.794,278.72,278.733
1651133400,278.733,278.764,278.709,278.75
1651133460,278.752,278.763,278.695,278.713
1651133520,278.713,278.778,278.705,278.764
1651133580,278.764,278.797,278.745,278.797
1651133640,278.795,278.863,278.788,278.802
1651133700,278.802,278.863,278.781,278.838
1651133760,278.835,278.912,278.809,278.901
1651133820,278.899,278.901,278.866,278.879
1651133880,278.879,278.897,278.822,278.897
1651133940,278.899,278.974,278.892,278.974
1651134000,278.974,278.978,278.895,278.895
1651134060,278.907,278.946,278.884,278.92
1651134120,278.92,278.944,278.891,278.925
1651134180,278.925,278.988,278.908,278.988
1651134240,278.988,278.993,278.929,278.984
1651134300,278.984,278.992,278.954,278.971
1651134360,278.969,279.07,278.969,279.047
1651134420,279.046,279.143,279.033,279.125
1651134480,279.128,279.164,279.106,279.162
1651134540,279.134,279.18,279.115,279.13
1651134600,279.135,279.146,279.05,279.067
1651134660,279.065,279.164,279.065,279.132
1651134720,279.132,279.16,279.105,279.105
1651134780,279.105,279.107,279.029,279.036
1651134840,279.036,279.064,279.019,279.037
1651134900,279.039,279.113,279.039,279.086
1651134960,279.1,279.136,279.072,279.128
1651135020,279.128,279.174,279.074,279.087
1651135080,279.087,279.111,279.077,279.101
1651135140,279.103,279.103,278.995,279.015
1651135200,279.015,279.041,278.986,279.041
1651135260,279.043,279.054,278.996,278.997
1651135320,278.997,279.052,278.997,279.044
1651135380,279.041,279.074,279.015,279.038
1651135440,279.036,279.042,278.989,278.991
1651135500,278.991,279.036,278.961,278.977
1651135560,278.975,279.021,278.951,278.975
1651135620,278.974,279.016,278.951,279.014
1651135680,279.014,279.069,279.01,279.051
1651135740,279.053,279.133,279.053,279.128
1651135800,279.13,279.153,279.093,279.095
1651135860,279.083,279.164,279.08,279.164
1651135920,279.166,279.246,279.151,279.206
1651135980,279.204,279.256,279.187,279.21
1651136040,279.21,279.22,279.181,279.188
1651136100,279.198,279.213,279.163,279.185
1651136160,279.185,279.25,279.184,279.24
1651136220,279.24,279.252,279.191,279.2
1651136280,279.193,279.26,279.19,279.253
1651136340,279.253,279.308,279.228,279.279
1651136400,279.281,279.306,279.257,279.276
1651136460,279.276,279.318,279.25,279.302
1651136520,279.304,279.367,279.301,279.356
1651136580,279.356,279.41,279.356,279.373
1651136640,279.373,279.429,279.367,279.415
1651136700,279.418,279.441,279.373,279.373
1651136760,279.37,279.376,279.307,279.346
1651136820,279.346,279.358,279.319,279.333
1651136880,279.331,279.339,279.312,279.33
1651136940,279.33,279.383,279.327,279.375
1651137000,279.373,279.394,279.347,279.347
1651137060,279.347,279.382,279.333,279.362
1651137120,279.364,279.38,279.338,279.376
1651137180,279.373,279.387,279.312,279.318
1651137240,279.316,279.39,279.303,279.383
1651137300,279.38,279.398,279.338,279.394
1651137360,279.394,279.424,279.385,279.395
1651137420,279.393,283.587,279.39,283.582
1651137480,283.58,283.621,283.569,283.59
1651137540,283.59,283.611,283.506,283.511
1651137600,283.511,283.523,283.484,283.485
1651137660,283.485,283.555,283.48,283.546
1651137720,283.545,283.569,283.516,283.55
1651137780,283.55,283.654,283.538,283.639
1651137840,283.639,283.682,283.63,283.658
1651137900,283.658,283.692,283.635,283.676
1651137960,283.678,283.682,283.649,283.654
1651138020,283.654,283.674,283.62,283.644
1651138080,283.647,283.666,283.581,283.581
1651138140,283.581,283.587,283.522,283.549
1651138200,283.549,283.565,283.508,283.515
1651138260,283.517,283.563,283.503,283.563
1651138320,283.563,283.566,283.516,283.534
1651138380,283.536,283.641,283.536,283.609
1651138440,283.61,283.637,283.574,283.614
1651138500,283.616,283.646,283.601,283.626
1651138560,283.624,283.642,283.587,283.609
1651138620,283.608,283.608,283.573,283.592
1651138680,283.595,283.616,283.571,283.604
1651138740,283.602,283.604,283.553,283.586
1651138800,283.586,283.626,283.573,283.588
1651138860,283.59,283.602,283.569,283.571
1651138920,283.569,283.596,283.55,283.567
1651138980,283.567,283.569,283.506,283.522
1651139040,283.522,283.523,283.486,283.506
1651139100,283.504,283.526,283.481,283.488
1651139160,283.488,283.521,283.423,283.434
1651139220,283.434,283.499,283.429,283.496
1651139280,283.499,283.603,283.497,283.58
1651139340,283.578,283.589,283.53,283.547
1651139400,283.547,283.553,283.502,283.539
1651139460,283.534,283.55,283.479,283.479
1651139520,283.467,283.526,283.466,283.501
1651139580,283.504,283.558,283.487,283.547
1651139640,283.544,283.578,283.503,283.503
1651139700,283.504,283.55,283.504,283.518
1651139760,283.52,283.52,283.419,283.464
1651139820,283.467,283.467,283.418,283.435
1651139880,283.432,283.458,283.389,283.4
1651139940,283.4,283.405,283.342,283.395
1651140000,283.397,283.427,283.363,283.363
1651140060,283.363,283.469,283.351,283.432
1651140120,283.432,283.448,283.42,283.434
1651140180,283.434,283.441,283.393,283.411
1651140240,283.41,283.41,283.361,283.361
1651140300,283.361,283.405,283.358,283.386
1651140360,283.386,283.386,283.308,283.32
1651140420,283.32,283.35,283.272,283.273
1651140480,283.273,283.356,283.263,283.328
1651140540,283.326,283.352,283.301,283.342
1651140600,283.342,283.45,283.342,283.448
1651140660,283.448,283.471,283.422,283.469
1651140720,283.462,283.519,283.462,283.494
1651140780,283.491,283.494,283.443,283.452
1651140840,283.455,283.46,283.408,283.438
1651140900,283.436,283.458,283.427,283.446
1651123020,278.547,278.581,278.466,278.477
1651123080,278.477,278.515,278.439,278.515
1651123140,278.515,278.548,278.478,278.49
1651123200,278.489,278.527,278.469,278.494
1651123260,278.496,278.527,278.478,278.523
1651123320,278.523,278.556,278.51,278.518
1651123380,278.521,278.527,278.466,278.478
1651123440,278.478,278.524,278.464,278.507
1651123500,278.507,278.545,278.484,278.516
1651123560,278.518,278.525,278.472,278.49
1651123620,278.494,278.542,278.457,278.515
1651123680,278.515,278.515,278.435,278.459
1651123740,278.461,278.487,278.446,278.474
1651123800,278.474,278.476,278.398,278.398
1651123860,278.4,278.416,278.374,278.392
1651123920,278.388,278.417,278.361,278.38
1651123980,278.38,278.386,278.31,278.373
1651124040,278.374,278.386,278.283,278.336
1651124100,278.34,278.367,278.326,278.348
1651124160,278.351,278.425,278.343,278.392
1651124220,278.396,278.41,278.343,278.357
1651124280,278.357,278.43,278.354,278.428
1651124340,278.428,278.445,278.404,278.445
1651124400,278.449,278.488,278.421,278.488
1651124460,278.488,278.531,278.45,278.47
1651124520,278.47,278.494,278.456,278.475
1651124580,278.473,278.487,278.438,278.451
1651124640,278.451,278.452,278.395,278.403
1651124700,278.403,278.458,278.391,278.441
1651124760,278.436,278.448,278.325,278.358
1651124820,278.358,278.425,278.352,278.419
1651124880,278.419,278.474,278.408,278.411
1651124940,278.409,278.431,278.377,278.4
1651125000,278.4,278.446,278.39,278.441
1651125060,278.439,278.439,278.381,278.404
1651125120,278.402,278.416,278.358,278.391
1651125180,278.391,278.442,278.366,278.432
1651125240,278.432,278.459,278.416,278.429
1651125300,278.427,278.501,278.42,278.496
1651125360,278.498,278.498,278.449,278.475
1651125420,278.473,278.479,278.423,278.433
1651125480,278.43,278.478,278.43,278.459
1651125540,278.457,278.465,278.424,278.46
1651125600,278.456,278.495,278.448,278.473
1651125660,278.47,278.477,278.433,278.464
1651125720,278.464,278.486,278.43,278.437
1651125780,278.437,278.437,278.373,278.375
1651125840,278.378,278.461,278.374,278.44
1651125900,278.44,278.44,278.345,278.367
1651125960,278.364,278.398,278.351,278.366
1651126020,278.366,278.386,278.345,278.361
1651126080,278.361,278.362,278.283,278.291
1651126140,278.291,278.365,278.289,278.328
1651126200,278.332,278.379,278.324,278.344
1651126260,278.344,278.382,278.34,278.375
1651126320,278.375,278.375,278.322,278.355
1651126380,278.357,278.398,278.336,278.38
1651126440,278.378,278.454,278.378,278.451
1651126500,278.449,278.449,278.404,278.418
1651126560,278.42,278.461,278.399,278.431
1651126620,278.431,278.492,278.426,278.481
1651126680,278.477,278.512,278.465,278.491
1651126740,278.491,278.536,278.478,278.526
1651126800,278.528,278.55,278.504,278.523
1651126860,278.519,278.521,278.475,278.48
1651126920,278.482,278.519,278.448,278.506
1651126980,278.521,278.572,278.51,278.55
1651127040,278.553,278.583,278.537,278.567
1651127100,278.567,278.581,278.556,278.564
1651127160,278.56,278.582,278.54,278.553
1651127220,278.553,278.553,278.448,278.484
1651127280,278.481,278.519,278.468,278.48
1651127340,278.48,278.48,278.391,278.423
1651127400,278.423,278.445,278.397,278.439
1651127460,278.432,278.453,278.407,278.441
1651127520,278.439,278.441,278.357,278.418
1651127580,278.418,278.418,278.355,278.372
1651127640,278.372,278.432,278.372,278.398
1651127700,278.4,278.401,278.319,278.346
1651127760,278.346,278.371,278.306,278.356
1651127820,278.354,278.359,278.31,278.337
1651127880,278.337,278.393,278.337,278.384
1651127940,278.384,278.418,278.371,278.404
1651128000,278.404,278.412,278.348,278.357
1651128060,278.351,278.355,278.297,278.299
1651128120,278.299,278.32,278.251,278.276
1651128180,278.291,278.297,278.247,278.286
1651128240,278.29,278.346,278.275,278.345
1651128300,278.34,278.429,278.333,278.409
1651128360,278.407,278.484,278.388,278.481
1651128420,278.483,278.495,278.442,278.452
1651128480,278.468,278.549,278.462,278.53
1651128540,278.525,278.542,278.486,278.503
1651128600,278.496,278.525,278.463,278.491
1651128660,278.486,278.618,278.48,278.617
1651128720,278.618,278.641,278.606,278.62
1651128780,278.622,278.657,278.596,278.614
1651128840,278.614,278.647,278.589,278.591
1651128900,278.591,278.645,278.577,278.63
1651128960,278.632,278.632,278.571,278.604
1651129020,278.602,278.647,278.6,278.605
1651129080,278.605,278.632,278.583,278.604
1651129140,278.604,278.612,278.558,278.577
1651129200,278.575,278.592,278.492,278.509
1651129260,278.509,278.559,278.479,278.546
1651129320,278.546,278.578,278.518,278.52
1651129380,278.521,278.525,278.447,278.481
1651129440,278.477,278.492,278.447,278.483
1651129500,278.483,278.488,278.399,278.403
1651129560,278.403,278.412,278.369,278.393
1651129620,278.393,278.4,278.333,278.362
1651129680,278.356,278.375,278.309,278.375
1651129740,278.373,278.414,278.335,278.37
1651129800,278.368,278.432,278.366,278.425
1651129860,278.428,278.444,278.4,278.444
1651129920,278.446,278.477,278.426,278.437
1651129980,278.435,278.455,278.329,278.329
1651130040,278.333,278.357,278.3,278.323
1651130100,278.32,278.397,278.312,278.368
1651130160,278.368,278.37,278.315,278.36
1651130220,278.36,278.403,278.338,278.347
1651130280,278.347,278.353,278.294,278.325
1651130340,278.339,278.367,278.298,278.31
1651130400,278.31,278.391,278.292,278.389
1651130460,278.389,278.447,278.365,278.447
1651130520,278.447,278.459,278.351,278.363
1651130580,278.363,278.386,278.342,278.342
1651130640,278.345,278.373,278.325,278.354
1651130700,278.354,278.419,278.329,278.409
1651130760,278.409,278.455,278.402,278.436
1651130820,278.438,278.44,278.394,278.414
1651130880,278.414,278.503,278.405,278.501
1651130940,278.511,278.52,278.474,278.491
1651131000,278.491,278.543,278.457,278.543
1651131060,278.543,278.571,278.541,278.559
1651131120,278.557,278.569,278.5,278.515
1651131180,278.515,278.548,278.493,278.527
1651131240,278.529,278.62,278.516,278.62
1651131300,278.618,278.638,278.592,278.618
1651131360,278.618,278.66,278.612,278.641
1651131420,278.639,278.694,278.639,278.679
1651131480,278.679,278.688,278.638,278.666
1651131540,278.67,278.67,278.631,278.649
1651131600,278.648,278.725,278.646,278.69
1651131660,278.692,278.717,278.653,278.687
1651131720,278.685,278.694,278.635,278.654
1651131780,278.648,278.694,278.646,278.675
1651131840,278.675,278.735,278.671,278.719
1651131900,278.719,278.76,278.709,278.757
1651131960,278.759,278.787,278.744,278.755
1651114080,278.504,278.528,278.481,278.49
1651114140,278.49,278.498,278.449,278.452
1651114200,278.454,278.501,278.454,278.499
1651114260,278.499,278.499,278.423,278.43
1651114320,278.43,278.491,278.418,278.483
1651114380,278.488,278.511,278.468,278.479
1651114440,278.479,278.524,278.473,278.513
1651114500,278.513,278.569,278.511,278.569
1651114560,278.572,278.606,278.545,278.603
1651114620,278.603,278.603,278.511,278.516
1651114680,278.514,278.526,278.424,278.436
1651114740,278.43,278.484,278.403,278.407
1651114800,278.407,278.419,278.351,278.351
1651114860,278.351,278.438,278.351,278.428
1651114920,278.416,278.443,278.376,278.403
1651114980,278.4,278.428,278.382,278.423
1651115040,278.422,278.441,278.387,278.421
1651115100,278.423,278.451,278.404,278.446
1651115160,278.446,278.506,278.437,278.5
1651115220,278.503,278.528,278.483,278.498
1651115280,278.497,278.57,278.491,278.539
1651115340,278.539,278.56,278.473,278.473
1651115400,278.473,278.506,278.462,278.47
1651115460,278.481,278.494,278.442,278.442
1651115520,278.442,278.468,278.413,278.448
1651115580,278.444,278.482,278.43,278.43
1651115640,278.43,278.439,278.371,278.375
1651115700,278.373,278.383,278.343,278.383
1651115760,278.384,278.384,278.33,278.333
1651115820,278.333,278.419,278.333,278.412
1651115880,278.412,278.417,278.334,278.356
1651115940,278.356,278.367,278.295,278.295
1651116000,278.297,278.354,278.288,278.353
1651116060,278.353,278.396,278.322,278.384
1651116120,278.386,278.453,278.375,278.444
1651116180,278.443,278.475,278.415,278.421
1651116240,278.421,278.458,278.38,278.402
1651116300,278.399,278.424,278.381,278.389
1651116360,278.39,278.494,278.388,278.484
1651116420,278.479,278.526,278.479,278.517
1651116480,278.515,278.536,278.47,278.47
1651116540,278.473,278.516,278.45,278.45
1651116600,278.446,278.455,278.409,278.448
1651116660,278.452,278.452,278.376,278.376
1651116720,278.378,278.404,278.343,278.381
1651116780,278.383,278.403,278.355,278.366
1651116840,278.366,278.385,278.351,278.375
1651116900,278.375,278.391,278.344,278.391
1651116960,278.394,278.399,278.363,278.369
1651117020,278.369,278.407,278.34,278.389
1651117080,278.389,278.442,278.38,278.422
1651117140,278.422,278.437,278.402,278.428
1651117200,278.428,278.458,278.4,278.458
1651117260,278.455,278.524,278.455,278.481
1651117320,278.481,278.506,278.453,278.506
1651117380,278.506,278.521,278.48,278.493
1651117440,278.493,278.534,278.472,278.525
1651117500,278.526,278.595,278.523,278.551
1651117560,278.551,278.576,278.527,278.552
1651117620,278.554,278.615,278.552,278.608
1651117680,278.608,278.618,278.576,278.58
1651117740,278.582,278.615,278.573,278.615
1651117800,278.612,278.676,278.581,278.658
1651117860,278.668,278.686,278.64,278.654
1651117920,278.656,278.709,278.64,278.676
1651117980,278.68,278.719,278.668,278.71
1651118040,278.707,278.723,278.697,278.715
1651118100,278.715,278.715,278.649,278.672
1651118160,278.674,278.709,278.659,278.698
1651118220,278.695,278.695,278.607,278.629
1651118280,278.63,278.698,278.627,278.642
1651118340,278.642,278.688,278.629,278.676
1651118400,278.676,278.702,278.66,278.67
1651118460,278.666,278.69,278.618,278.642
1651118520,278.642,278.71,278.642,278.71
1651118580,278.71,278.757,278.692,278.707
1651118640,278.705,278.729,278.675,278.708
1651118700,278.708,278.761,278.704,278.739
1651118760,278.741,278.742,278.706,278.709
1651118820,278.709,278.709,278.657,278.685
1651118880,278.683,278.69,278.608,278.648
1651118940,278.642,278.648,278.603,278.622
1651119000,278.622,278.623,278.566,278.569
1651119060,278.567,278.584,278.534,278.572
